object_id	tag
7c20c5b0-9f18-5e74-aef5-3e02623a3eb9	aberration
7c20c5b0-9f18-5e74-aef5-3e02623a3eb9	bonus
7c20c5b0-9f18-5e74-aef5-3e02623a3eb9	drop
7c20c5b0-9f18-5e74-aef5-3e02623a3eb9	green
7f24442f-36e9-58ba-99b3-3c0b6f28388b	bonus
7f24442f-36e9-58ba-99b3-3c0b6f28388b	drop
7f24442f-36e9-58ba-99b3-3c0b6f28388b	green
7f24442f-36e9-58ba-99b3-3c0b6f28388b	island
95a8f600-74d4-5f1b-9542-c7fcdc91e05a	bonus
95a8f600-74d4-5f1b-9542-c7fcdc91e05a	drop
95a8f600-74d4-5f1b-9542-c7fcdc91e05a	green
95a8f600-74d4-5f1b-9542-c7fcdc91e05a	scorched
7805c3bc-efe7-559c-b067-b73e8a16df20	aberration
7805c3bc-efe7-559c-b067-b73e8a16df20	blue
7805c3bc-efe7-559c-b067-b73e8a16df20	crate
f5fd9e99-3ab3-5252-85d4-f03fd2aae836	aberration
f5fd9e99-3ab3-5252-85d4-f03fd2aae836	blue
f5fd9e99-3ab3-5252-85d4-f03fd2aae836	drop
f5fd9e99-3ab3-5252-85d4-f03fd2aae836	surface
3571e34a-208c-5720-8dc8-b729a5bae6b0	astraeos
3571e34a-208c-5720-8dc8-b729a5bae6b0	blue
3571e34a-208c-5720-8dc8-b729a5bae6b0	drop
81fc0de5-42db-56d1-b2a6-cfd02277066a	astraeos
81fc0de5-42db-56d1-b2a6-cfd02277066a	blue
81fc0de5-42db-56d1-b2a6-cfd02277066a	drop
1f2b6eb2-8fdc-5675-8cbf-22abb19ffa42	blue
1f2b6eb2-8fdc-5675-8cbf-22abb19ffa42	drop
1f2b6eb2-8fdc-5675-8cbf-22abb19ffa42	island
3b0743d6-ce5f-57f8-8e7d-44926e456d17	blue
3b0743d6-ce5f-57f8-8e7d-44926e456d17	crate
3b0743d6-ce5f-57f8-8e7d-44926e456d17	lost_colony
705f245b-35e3-51c4-9813-cc8467aed36d	blue
705f245b-35e3-51c4-9813-cc8467aed36d	drop
705f245b-35e3-51c4-9813-cc8467aed36d	scorched
1331567f-2b85-54cc-b2be-ce2af2193ab3	blue
1331567f-2b85-54cc-b2be-ce2af2193ab3	scorched
1331567f-2b85-54cc-b2be-ce2af2193ab3	treasure
03180aa7-7d00-50a4-8e37-cb0ceadc2ec2	aberration
03180aa7-7d00-50a4-8e37-cb0ceadc2ec2	blue
03180aa7-7d00-50a4-8e37-cb0ceadc2ec2	bonus
03180aa7-7d00-50a4-8e37-cb0ceadc2ec2	crate
7aeb2c31-0217-59ea-90dc-b0aa256bb1b0	aberration
7aeb2c31-0217-59ea-90dc-b0aa256bb1b0	blue
7aeb2c31-0217-59ea-90dc-b0aa256bb1b0	bonus
7aeb2c31-0217-59ea-90dc-b0aa256bb1b0	drop
7aeb2c31-0217-59ea-90dc-b0aa256bb1b0	surface
3b61ce8d-bded-52dd-b2f5-b9ce1a739b6e	astraeos
3b61ce8d-bded-52dd-b2f5-b9ce1a739b6e	blue
3b61ce8d-bded-52dd-b2f5-b9ce1a739b6e	bonus
3b61ce8d-bded-52dd-b2f5-b9ce1a739b6e	drop
fa3fcce7-a890-5dc8-b257-b9e3650c989e	astraeos
fa3fcce7-a890-5dc8-b257-b9e3650c989e	blue
fa3fcce7-a890-5dc8-b257-b9e3650c989e	bonus
fa3fcce7-a890-5dc8-b257-b9e3650c989e	drop
c6248395-464a-51dc-945a-f2ed11e79a84	blue
c6248395-464a-51dc-945a-f2ed11e79a84	bonus
c6248395-464a-51dc-945a-f2ed11e79a84	drop
c6248395-464a-51dc-945a-f2ed11e79a84	island
87674f37-441f-5066-8d72-749afb6beaf8	blue
87674f37-441f-5066-8d72-749afb6beaf8	bonus
87674f37-441f-5066-8d72-749afb6beaf8	drop
87674f37-441f-5066-8d72-749afb6beaf8	scorched
2fdfa919-a960-59ee-84a3-a394fc90cbd2	aberration
2fdfa919-a960-59ee-84a3-a394fc90cbd2	crate
2fdfa919-a960-59ee-84a3-a394fc90cbd2	purple
88923d1b-c9be-5286-a060-4059de3f84a8	aberration
88923d1b-c9be-5286-a060-4059de3f84a8	drop
88923d1b-c9be-5286-a060-4059de3f84a8	purple
88923d1b-c9be-5286-a060-4059de3f84a8	surface
befea1e7-712f-54af-ba94-a493acf8ec00	astraeos
befea1e7-712f-54af-ba94-a493acf8ec00	drop
befea1e7-712f-54af-ba94-a493acf8ec00	purple
e987db03-3b33-5b09-b9e0-f8375c23ebe4	astraeos
e987db03-3b33-5b09-b9e0-f8375c23ebe4	drop
e987db03-3b33-5b09-b9e0-f8375c23ebe4	purple
1001030c-a437-5490-813f-e2fb0ea28740	drop
1001030c-a437-5490-813f-e2fb0ea28740	island
1001030c-a437-5490-813f-e2fb0ea28740	purple
b281fc67-5d6a-5809-ad88-bc911682c2de	purple
b281fc67-5d6a-5809-ad88-bc911682c2de	scorched
b281fc67-5d6a-5809-ad88-bc911682c2de	treasure
fb95d132-4943-5c10-bc24-75fcc5d1dc5d	drop
fb95d132-4943-5c10-bc24-75fcc5d1dc5d	purple
fb95d132-4943-5c10-bc24-75fcc5d1dc5d	scorched
670d20dd-9711-5582-9383-321d84748e0b	bonus
670d20dd-9711-5582-9383-321d84748e0b	drop
670d20dd-9711-5582-9383-321d84748e0b	purple
670d20dd-9711-5582-9383-321d84748e0b	valguero
92614403-86a8-55d8-83bd-b6709b2149f2	aberration
92614403-86a8-55d8-83bd-b6709b2149f2	bonus
92614403-86a8-55d8-83bd-b6709b2149f2	crate
92614403-86a8-55d8-83bd-b6709b2149f2	purple
27759eb1-2a72-552c-80b5-845fa0357110	aberration
27759eb1-2a72-552c-80b5-845fa0357110	bonus
27759eb1-2a72-552c-80b5-845fa0357110	drop
27759eb1-2a72-552c-80b5-845fa0357110	purple
27759eb1-2a72-552c-80b5-845fa0357110	surface
c54e3d8f-e1f3-55fb-8a2e-999037406738	astraeos
c54e3d8f-e1f3-55fb-8a2e-999037406738	bonus
c54e3d8f-e1f3-55fb-8a2e-999037406738	drop
c54e3d8f-e1f3-55fb-8a2e-999037406738	purple
30526779-f817-5089-abac-9f547be4c564	astraeos
30526779-f817-5089-abac-9f547be4c564	bonus
30526779-f817-5089-abac-9f547be4c564	drop
30526779-f817-5089-abac-9f547be4c564	purple
8d997a8e-15d6-592f-8d60-b0a4e430e7e6	bonus
8d997a8e-15d6-592f-8d60-b0a4e430e7e6	drop
8d997a8e-15d6-592f-8d60-b0a4e430e7e6	island
8d997a8e-15d6-592f-8d60-b0a4e430e7e6	purple
c2978047-4be7-5f04-b91c-29bc4a44cd9e	bonus
c2978047-4be7-5f04-b91c-29bc4a44cd9e	drop
c2978047-4be7-5f04-b91c-29bc4a44cd9e	purple
c2978047-4be7-5f04-b91c-29bc4a44cd9e	scorched
cc2b5207-55bd-57e6-bd69-ded358047477	bonus
cc2b5207-55bd-57e6-bd69-ded358047477	drop
cc2b5207-55bd-57e6-bd69-ded358047477	purple
cc2b5207-55bd-57e6-bd69-ded358047477	valguero
0f48e61b-d556-5580-9ece-1131e40cc9f7	aberration
0f48e61b-d556-5580-9ece-1131e40cc9f7	drop
0f48e61b-d556-5580-9ece-1131e40cc9f7	surface
0f48e61b-d556-5580-9ece-1131e40cc9f7	yellow
a0a3c36b-fa8c-59e2-97db-2e958baa7e34	aberration
a0a3c36b-fa8c-59e2-97db-2e958baa7e34	crate
a0a3c36b-fa8c-59e2-97db-2e958baa7e34	yellow
d9593dab-f82c-56f2-8aa0-a7262611f69a	astraeos
d9593dab-f82c-56f2-8aa0-a7262611f69a	drop
d9593dab-f82c-56f2-8aa0-a7262611f69a	yellow
27074d9e-cb02-5135-bf2b-9dc56203bc76	astraeos
27074d9e-cb02-5135-bf2b-9dc56203bc76	drop
27074d9e-cb02-5135-bf2b-9dc56203bc76	yellow
2b1248d3-7395-5c31-adda-9f4212464380	drop
2b1248d3-7395-5c31-adda-9f4212464380	island
2b1248d3-7395-5c31-adda-9f4212464380	yellow
148796ee-e303-5cad-b72c-4b7f15c95801	crate
148796ee-e303-5cad-b72c-4b7f15c95801	lost_colony
148796ee-e303-5cad-b72c-4b7f15c95801	yellow
da40a7f0-fd74-5f91-ab95-00bf0303c93a	scorched
da40a7f0-fd74-5f91-ab95-00bf0303c93a	treasure
da40a7f0-fd74-5f91-ab95-00bf0303c93a	yellow
940640d6-6ad6-5d40-aaa2-b59de4478563	drop
940640d6-6ad6-5d40-aaa2-b59de4478563	scorched
940640d6-6ad6-5d40-aaa2-b59de4478563	yellow
e7c84109-861c-542b-a8bc-88ed24c704f5	drop
e7c84109-861c-542b-a8bc-88ed24c704f5	valguero
e7c84109-861c-542b-a8bc-88ed24c704f5	yellow
7be51cd1-e1db-5a60-a0b6-fc103e264859	aberration
7be51cd1-e1db-5a60-a0b6-fc103e264859	bonus
7be51cd1-e1db-5a60-a0b6-fc103e264859	drop
7be51cd1-e1db-5a60-a0b6-fc103e264859	surface
7be51cd1-e1db-5a60-a0b6-fc103e264859	yellow
68a6ad69-d9ec-59bc-8601-f9f9d6a53797	aberration
68a6ad69-d9ec-59bc-8601-f9f9d6a53797	bonus
68a6ad69-d9ec-59bc-8601-f9f9d6a53797	crate
68a6ad69-d9ec-59bc-8601-f9f9d6a53797	yellow
f7999fd1-a94c-537a-9b93-dc578f241165	astraeos
f7999fd1-a94c-537a-9b93-dc578f241165	bonus
f7999fd1-a94c-537a-9b93-dc578f241165	drop
f7999fd1-a94c-537a-9b93-dc578f241165	yellow
2b15c8b2-0bfd-50b7-9d8b-aba0c7a8e447	astraeos
2b15c8b2-0bfd-50b7-9d8b-aba0c7a8e447	bonus
2b15c8b2-0bfd-50b7-9d8b-aba0c7a8e447	drop
2b15c8b2-0bfd-50b7-9d8b-aba0c7a8e447	yellow
881b51aa-67a6-5acb-88e7-bab1f3a993a6	bonus
881b51aa-67a6-5acb-88e7-bab1f3a993a6	drop
881b51aa-67a6-5acb-88e7-bab1f3a993a6	island
881b51aa-67a6-5acb-88e7-bab1f3a993a6	yellow
2d15e61d-bf95-5dbd-9732-6c5d50820009	bonus
2d15e61d-bf95-5dbd-9732-6c5d50820009	drop
2d15e61d-bf95-5dbd-9732-6c5d50820009	scorched
2d15e61d-bf95-5dbd-9732-6c5d50820009	yellow
3a4b3013-8043-50da-a617-eb098bc8ff8a	bonus
3a4b3013-8043-50da-a617-eb098bc8ff8a	drop
3a4b3013-8043-50da-a617-eb098bc8ff8a	valguero
3a4b3013-8043-50da-a617-eb098bc8ff8a	yellow
ada6c4a0-bc5b-5460-996f-c770dba7bbd7	aberration
ada6c4a0-bc5b-5460-996f-c770dba7bbd7	crate
ada6c4a0-bc5b-5460-996f-c770dba7bbd7	red
b5ea6a88-fbb0-528b-9922-56f659867fbe	aberration
b5ea6a88-fbb0-528b-9922-56f659867fbe	drop
b5ea6a88-fbb0-528b-9922-56f659867fbe	red
b5ea6a88-fbb0-528b-9922-56f659867fbe	surface
6ab13f47-9950-5964-a97e-45baf3331adf	astraeos
6ab13f47-9950-5964-a97e-45baf3331adf	drop
6ab13f47-9950-5964-a97e-45baf3331adf	red
6e07b350-6533-5948-a122-a95f9a2ac5f7	astraeos
6e07b350-6533-5948-a122-a95f9a2ac5f7	drop
6e07b350-6533-5948-a122-a95f9a2ac5f7	red
d4ef8097-7566-58fa-8574-fcd84a554cbb	drop
d4ef8097-7566-58fa-8574-fcd84a554cbb	island
d4ef8097-7566-58fa-8574-fcd84a554cbb	red
a52aea3d-44e5-5360-a395-6542113ec615	crate
a52aea3d-44e5-5360-a395-6542113ec615	lost_colony
a52aea3d-44e5-5360-a395-6542113ec615	red
415f651c-6edb-5d17-a832-28a2bbd76c4a	red
415f651c-6edb-5d17-a832-28a2bbd76c4a	scorched
415f651c-6edb-5d17-a832-28a2bbd76c4a	treasure
9cab7f78-2932-5f3d-8cc6-c3e142c2c41e	drop
9cab7f78-2932-5f3d-8cc6-c3e142c2c41e	red
9cab7f78-2932-5f3d-8cc6-c3e142c2c41e	scorched
cc70cfde-1084-5052-b848-6b230b762524	center
cc70cfde-1084-5052-b848-6b230b762524	drop
cc70cfde-1084-5052-b848-6b230b762524	red
2c93a15c-b17e-5769-bba8-f38ca261fd05	drop
2c93a15c-b17e-5769-bba8-f38ca261fd05	red
2c93a15c-b17e-5769-bba8-f38ca261fd05	valguero
5e7feb2e-26df-52c8-8648-ab18893801c8	aberration
5e7feb2e-26df-52c8-8648-ab18893801c8	bonus
5e7feb2e-26df-52c8-8648-ab18893801c8	crate
5e7feb2e-26df-52c8-8648-ab18893801c8	red
1209400a-60fa-51a9-a7f8-95fbee1ecaba	aberration
1209400a-60fa-51a9-a7f8-95fbee1ecaba	bonus
1209400a-60fa-51a9-a7f8-95fbee1ecaba	drop
1209400a-60fa-51a9-a7f8-95fbee1ecaba	red
1209400a-60fa-51a9-a7f8-95fbee1ecaba	surface
fea3cf4d-fa6e-5f9e-afa0-a188d0058cb0	astraeos
fea3cf4d-fa6e-5f9e-afa0-a188d0058cb0	bonus
fea3cf4d-fa6e-5f9e-afa0-a188d0058cb0	drop
fea3cf4d-fa6e-5f9e-afa0-a188d0058cb0	red
a5ce73b6-f998-5ed4-bfd6-39660d3c47fe	astraeos
a5ce73b6-f998-5ed4-bfd6-39660d3c47fe	bonus
a5ce73b6-f998-5ed4-bfd6-39660d3c47fe	drop
a5ce73b6-f998-5ed4-bfd6-39660d3c47fe	red
2aa15626-7eb4-5f5f-8bdf-4c8a154e1835	bonus
2aa15626-7eb4-5f5f-8bdf-4c8a154e1835	drop
2aa15626-7eb4-5f5f-8bdf-4c8a154e1835	island
2aa15626-7eb4-5f5f-8bdf-4c8a154e1835	red
783c08cd-dd0d-535e-8dd8-2c90a3ddb1eb	bonus
783c08cd-dd0d-535e-8dd8-2c90a3ddb1eb	drop
783c08cd-dd0d-535e-8dd8-2c90a3ddb1eb	red
783c08cd-dd0d-535e-8dd8-2c90a3ddb1eb	scorched
b7a881c2-93a9-5a95-9f83-a779b98e6d32	bonus
b7a881c2-93a9-5a95-9f83-a779b98e6d32	center
b7a881c2-93a9-5a95-9f83-a779b98e6d32	drop
b7a881c2-93a9-5a95-9f83-a779b98e6d32	red
296c9305-348b-5d48-99bb-5db87ee89f08	bonus
296c9305-348b-5d48-99bb-5db87ee89f08	drop
296c9305-348b-5d48-99bb-5db87ee89f08	red
296c9305-348b-5d48-99bb-5db87ee89f08	valguero
d71fa50c-36d5-5d81-829b-4333846beb84	astraeos
d71fa50c-36d5-5d81-829b-4333846beb84	cyan
d71fa50c-36d5-5d81-829b-4333846beb84	drop
d71fa50c-36d5-5d81-829b-4333846beb84	lime
f018e8a6-cb68-578c-93d9-d264a496f5eb	cave
f018e8a6-cb68-578c-93d9-d264a496f5eb	crate
f018e8a6-cb68-578c-93d9-d264a496f5eb	green
f018e8a6-cb68-578c-93d9-d264a496f5eb	island
3e4d711f-335f-5749-bce3-9477cdeffcbb	aberration
3e4d711f-335f-5749-bce3-9477cdeffcbb	blue
3e4d711f-335f-5749-bce3-9477cdeffcbb	cave
3e4d711f-335f-5749-bce3-9477cdeffcbb	crate
6f1aa8a4-6404-5237-9378-bc69ab7f408c	blue
6f1aa8a4-6404-5237-9378-bc69ab7f408c	cave
6f1aa8a4-6404-5237-9378-bc69ab7f408c	crate
6f1aa8a4-6404-5237-9378-bc69ab7f408c	extinction
a1dc681d-4911-514c-8d52-0b9a07c58b06	blue
a1dc681d-4911-514c-8d52-0b9a07c58b06	cave
a1dc681d-4911-514c-8d52-0b9a07c58b06	crate
a1dc681d-4911-514c-8d52-0b9a07c58b06	island
4a322b16-d108-57f5-8642-59ababeb9e5b	blue
4a322b16-d108-57f5-8642-59ababeb9e5b	cave
4a322b16-d108-57f5-8642-59ababeb9e5b	crate
4a322b16-d108-57f5-8642-59ababeb9e5b	island
7256416b-4c7a-5eaa-ad81-274e1f388ee4	blue
7256416b-4c7a-5eaa-ad81-274e1f388ee4	cave
7256416b-4c7a-5eaa-ad81-274e1f388ee4	crate
7256416b-4c7a-5eaa-ad81-274e1f388ee4	island
fc5881ae-b806-56d9-9b65-46eb3805201f	blue
fc5881ae-b806-56d9-9b65-46eb3805201f	cave
fc5881ae-b806-56d9-9b65-46eb3805201f	crate
fc5881ae-b806-56d9-9b65-46eb3805201f	island
e47d1513-7fd8-574e-8d12-777caa5e300f	blue
e47d1513-7fd8-574e-8d12-777caa5e300f	cave
e47d1513-7fd8-574e-8d12-777caa5e300f	crate
e47d1513-7fd8-574e-8d12-777caa5e300f	lost_colony
c58c0fe4-dc20-505b-b795-bb94fbb01274	blue
c58c0fe4-dc20-505b-b795-bb94fbb01274	cave
c58c0fe4-dc20-505b-b795-bb94fbb01274	crate
c58c0fe4-dc20-505b-b795-bb94fbb01274	scorched
959c53b5-adfa-5ccc-9292-b65989955f82	aberration
959c53b5-adfa-5ccc-9292-b65989955f82	cave
959c53b5-adfa-5ccc-9292-b65989955f82	crate
959c53b5-adfa-5ccc-9292-b65989955f82	purple
b3cb64ba-8de3-5d4b-bfad-04541835b424	aberration
b3cb64ba-8de3-5d4b-bfad-04541835b424	cave
b3cb64ba-8de3-5d4b-bfad-04541835b424	crate
b3cb64ba-8de3-5d4b-bfad-04541835b424	yellow
b5647147-cc91-5fc5-95b5-a1bbdf3730c4	cave
b5647147-cc91-5fc5-95b5-a1bbdf3730c4	crate
b5647147-cc91-5fc5-95b5-a1bbdf3730c4	extinction
b5647147-cc91-5fc5-95b5-a1bbdf3730c4	yellow
896fe11e-3def-57a8-a492-009ec4276777	cave
896fe11e-3def-57a8-a492-009ec4276777	crate
896fe11e-3def-57a8-a492-009ec4276777	island
896fe11e-3def-57a8-a492-009ec4276777	yellow
6ef87b4a-e541-51af-9a65-e7ce32cc3a79	cave
6ef87b4a-e541-51af-9a65-e7ce32cc3a79	crate
6ef87b4a-e541-51af-9a65-e7ce32cc3a79	island
6ef87b4a-e541-51af-9a65-e7ce32cc3a79	yellow
0f926f34-cdec-5e31-9cfd-8f572a5e0097	cave
0f926f34-cdec-5e31-9cfd-8f572a5e0097	crate
0f926f34-cdec-5e31-9cfd-8f572a5e0097	island
0f926f34-cdec-5e31-9cfd-8f572a5e0097	yellow
13d164c6-d871-548d-b4ba-a15a10fe3c1d	cave
13d164c6-d871-548d-b4ba-a15a10fe3c1d	crate
13d164c6-d871-548d-b4ba-a15a10fe3c1d	island
13d164c6-d871-548d-b4ba-a15a10fe3c1d	yellow
36ce259b-b865-5a49-9ecd-13608fca6c8f	cave
36ce259b-b865-5a49-9ecd-13608fca6c8f	crate
36ce259b-b865-5a49-9ecd-13608fca6c8f	lost_colony
36ce259b-b865-5a49-9ecd-13608fca6c8f	yellow
012a825f-9249-5b4c-8d78-0a2e207a9078	cave
012a825f-9249-5b4c-8d78-0a2e207a9078	crate
012a825f-9249-5b4c-8d78-0a2e207a9078	ragnarok
012a825f-9249-5b4c-8d78-0a2e207a9078	yellow
733ba67b-65de-5b34-a5fa-61b23f521fe1	cave
733ba67b-65de-5b34-a5fa-61b23f521fe1	crate
733ba67b-65de-5b34-a5fa-61b23f521fe1	scorched
733ba67b-65de-5b34-a5fa-61b23f521fe1	yellow
0635443a-a2a3-51f0-a1e1-54d1b8a978f0	cave
0635443a-a2a3-51f0-a1e1-54d1b8a978f0	center
0635443a-a2a3-51f0-a1e1-54d1b8a978f0	crate
0635443a-a2a3-51f0-a1e1-54d1b8a978f0	yellow
0281e7ef-1f49-57bc-8a09-fc555594d280	aberration
0281e7ef-1f49-57bc-8a09-fc555594d280	cave
0281e7ef-1f49-57bc-8a09-fc555594d280	crate
0281e7ef-1f49-57bc-8a09-fc555594d280	red
dc44e91e-f10b-5993-a38c-63ad5b20e424	cave
dc44e91e-f10b-5993-a38c-63ad5b20e424	crate
dc44e91e-f10b-5993-a38c-63ad5b20e424	extinction
dc44e91e-f10b-5993-a38c-63ad5b20e424	red
c72c842a-a9fc-561c-99c2-4bfc7a46877d	cave
c72c842a-a9fc-561c-99c2-4bfc7a46877d	crate
c72c842a-a9fc-561c-99c2-4bfc7a46877d	island
c72c842a-a9fc-561c-99c2-4bfc7a46877d	red
1cf3bfbb-9302-5082-93c8-37feb4c10094	cave
1cf3bfbb-9302-5082-93c8-37feb4c10094	crate
1cf3bfbb-9302-5082-93c8-37feb4c10094	island
1cf3bfbb-9302-5082-93c8-37feb4c10094	red
a3fdd97b-53b9-561f-ba9d-b50c44f569f9	cave
a3fdd97b-53b9-561f-ba9d-b50c44f569f9	crate
a3fdd97b-53b9-561f-ba9d-b50c44f569f9	island
a3fdd97b-53b9-561f-ba9d-b50c44f569f9	red
f4c95dd1-0086-53aa-be66-53a18c54c0a1	cave
f4c95dd1-0086-53aa-be66-53a18c54c0a1	crate
f4c95dd1-0086-53aa-be66-53a18c54c0a1	island
f4c95dd1-0086-53aa-be66-53a18c54c0a1	red
379e58ff-029a-5ec6-8d9a-5efe5cde3795	cave
379e58ff-029a-5ec6-8d9a-5efe5cde3795	crate
379e58ff-029a-5ec6-8d9a-5efe5cde3795	lost_colony
379e58ff-029a-5ec6-8d9a-5efe5cde3795	red
4b392cdc-32e4-5b1e-a3e9-d26656d23b81	cave
4b392cdc-32e4-5b1e-a3e9-d26656d23b81	crate
4b392cdc-32e4-5b1e-a3e9-d26656d23b81	ragnarok
4b392cdc-32e4-5b1e-a3e9-d26656d23b81	red
bac37a5b-871d-567a-bc53-fe30d05eb4e6	cave
bac37a5b-871d-567a-bc53-fe30d05eb4e6	crate
bac37a5b-871d-567a-bc53-fe30d05eb4e6	red
bac37a5b-871d-567a-bc53-fe30d05eb4e6	scorched
e2dec935-f209-5691-8938-7a1de07ca105	crate
e2dec935-f209-5691-8938-7a1de07ca105	island
e2dec935-f209-5691-8938-7a1de07ca105	rare
e2dec935-f209-5691-8938-7a1de07ca105	red
2d256fca-cf61-5a35-8b5c-18765ed83874	crate
2d256fca-cf61-5a35-8b5c-18765ed83874	ragnarok
2d256fca-cf61-5a35-8b5c-18765ed83874	rare
2d256fca-cf61-5a35-8b5c-18765ed83874	red
f8945cbb-d60f-53e6-b51d-7c5e7d1b34d6	crate
f8945cbb-d60f-53e6-b51d-7c5e7d1b34d6	rare
f8945cbb-d60f-53e6-b51d-7c5e7d1b34d6	red
f8945cbb-d60f-53e6-b51d-7c5e7d1b34d6	scorched
146c6224-6632-57b7-af4c-57a4a336d80e	aberration
146c6224-6632-57b7-af4c-57a4a336d80e	artifact
146c6224-6632-57b7-af4c-57a4a336d80e	crate
831cc0b7-61d2-5dea-8b5d-07153e01d8b2	aberration
831cc0b7-61d2-5dea-8b5d-07153e01d8b2	artifact
831cc0b7-61d2-5dea-8b5d-07153e01d8b2	crate
5097bb16-706f-5481-af98-3de4c8791b7a	aberration
5097bb16-706f-5481-af98-3de4c8791b7a	artifact
5097bb16-706f-5481-af98-3de4c8791b7a	crate
15a95ecf-17ee-5c21-8815-b4d88df20eaa	aberration
15a95ecf-17ee-5c21-8815-b4d88df20eaa	artifact
15a95ecf-17ee-5c21-8815-b4d88df20eaa	crate
30e7ac76-ea57-5585-a737-3d8c2f2630a3	artifact
30e7ac76-ea57-5585-a737-3d8c2f2630a3	crate
30e7ac76-ea57-5585-a737-3d8c2f2630a3	extinction
4401b11b-4785-5473-bb9d-f1a95ef4b773	artifact
4401b11b-4785-5473-bb9d-f1a95ef4b773	crate
4401b11b-4785-5473-bb9d-f1a95ef4b773	extinction
4b2016a6-ceae-526f-9461-9283ea8fb078	artifact
4b2016a6-ceae-526f-9461-9283ea8fb078	crate
4b2016a6-ceae-526f-9461-9283ea8fb078	extinction
985d1282-1455-5430-97e0-53f94da4124a	artifact
985d1282-1455-5430-97e0-53f94da4124a	crate
985d1282-1455-5430-97e0-53f94da4124a	island
4bfa2db3-7efe-546a-844c-bfcb987a5450	artifact
4bfa2db3-7efe-546a-844c-bfcb987a5450	crate
4bfa2db3-7efe-546a-844c-bfcb987a5450	island
b754e684-09d2-5f4d-a69e-6f72dc6379e8	artifact
b754e684-09d2-5f4d-a69e-6f72dc6379e8	crate
b754e684-09d2-5f4d-a69e-6f72dc6379e8	island
1b043de9-d21b-5c8a-b744-832a1d650dc0	artifact
1b043de9-d21b-5c8a-b744-832a1d650dc0	crate
1b043de9-d21b-5c8a-b744-832a1d650dc0	island
00d72b25-840b-5627-8c0f-3970e78cc1f7	artifact
00d72b25-840b-5627-8c0f-3970e78cc1f7	crate
00d72b25-840b-5627-8c0f-3970e78cc1f7	island
91888056-b311-5eda-a49f-d567f5e5a4c5	artifact
91888056-b311-5eda-a49f-d567f5e5a4c5	crate
91888056-b311-5eda-a49f-d567f5e5a4c5	island
76dda056-d541-5ead-aab9-6412dfbc4a5e	artifact
76dda056-d541-5ead-aab9-6412dfbc4a5e	crate
76dda056-d541-5ead-aab9-6412dfbc4a5e	island
eda12c4f-e263-5ae1-9b08-206a00b8f445	artifact
eda12c4f-e263-5ae1-9b08-206a00b8f445	crate
eda12c4f-e263-5ae1-9b08-206a00b8f445	island
ce398536-48fb-5fa8-91c9-627556343ba8	artifact
ce398536-48fb-5fa8-91c9-627556343ba8	crate
ce398536-48fb-5fa8-91c9-627556343ba8	island
3d595549-6bda-573c-a541-2598bf39e9d3	artifact
3d595549-6bda-573c-a541-2598bf39e9d3	crate
3d595549-6bda-573c-a541-2598bf39e9d3	island
12fe844f-2c25-566a-8a53-3ce200793b5f	artifact
12fe844f-2c25-566a-8a53-3ce200793b5f	crate
